"","unique_id","MDS1","MDS2","MDS3","SITE","INTERTIDAL_TRANSECT","LEVEL","YEAR","exposed"
"2114","SE Appledore-19-5-1986",1.69430832272952,0.80949408209399,-0.805015840259393,"SE Appledore",19,5,1986,"1"
"2115","SE Appledore-19-5-1987",-0.200544522101583,-0.348321809846918,-0.497666447638792,"SE Appledore",19,5,1987,"1"
"2116","SE Appledore-19-5-1990",0.0350741113987866,-0.0525115236121005,-0.205947855839972,"SE Appledore",19,5,1990,"1"
"2117","SE Appledore-19-5-1992",-0.178542295093114,-0.00389363243033471,-0.282091202087273,"SE Appledore",19,5,1992,"1"
"2118","SE Appledore-19-5-1995",-0.409638275607108,0.220165376132824,-0.00276482819954844,"SE Appledore",19,5,1995,"1"
"2119","SE Appledore-19-6-1985",0.581240212256822,0.362178458831308,-0.299975447784314,"SE Appledore",19,6,1985,"1"
"2120","SE Appledore-19-6-1986",-0.134477550181707,-0.0994238055173376,-0.370315961459558,"SE Appledore",19,6,1986,"1"
"2121","SE Appledore-19-6-1987",0.0654445104013686,-0.312677515246431,-0.264444627109472,"SE Appledore",19,6,1987,"1"
"2122","SE Appledore-19-6-1990",-0.0463898288672777,0.0744640441540263,-0.227389050195296,"SE Appledore",19,6,1990,"1"
"2123","SE Appledore-19-6-1992",-0.321757589769214,0.167699853522152,-0.0873099198965809,"SE Appledore",19,6,1992,"1"
"2124","SE Appledore-19-6-1995",1.12950457430528,-0.585021644058297,-1.40821114569508,"SE Appledore",19,6,1995,"1"
"2125","SE Appledore-19-7-1986",-0.409638275607108,0.220165376132824,-0.00276482819954853,"SE Appledore",19,7,1986,"1"
"2126","SE Appledore-19-7-1987",0.0334963094450479,-0.264734776820643,-0.57496990426324,"SE Appledore",19,7,1987,"1"
"2127","SE Appledore-19-7-1990",-0.409638275607108,0.220165376132824,-0.00276482819954852,"SE Appledore",19,7,1990,"1"
"2128","SE Appledore-19-7-1992",-0.331347790751489,-0.332969646180643,-0.413367007578668,"SE Appledore",19,7,1992,"1"
"2129","SE Appledore-19-7-1995",0.742740736088108,0.542954002173105,-0.442175804286073,"SE Appledore",19,7,1995,"1"
"2130","SE Appledore-19-8-1986",-0.246948715350062,-0.622015155215986,-0.324761706988268,"SE Appledore",19,8,1986,"1"
"2131","SE Appledore-19-8-1987",-0.14212691058602,-0.19233057553108,-0.0289490615909581,"SE Appledore",19,8,1987,"1"
"2132","SE Appledore-19-8-1990",-0.258192885585434,0.26258618462475,-0.0605121196530246,"SE Appledore",19,8,1990,"1"
"2133","SE Appledore-19-8-1992",-0.325344935972737,-0.189228378517031,-0.321598353339974,"SE Appledore",19,8,1992,"1"
"2134","SE Appledore-19-8-1995",0.731386971400804,0.539773741107416,-0.437846526528603,"SE Appledore",19,8,1995,"1"
"2135","SE Appledore-19-9-1985",0.115900517170626,-0.577177672862524,-0.0232740734792339,"SE Appledore",19,9,1985,"1"
"2136","SE Appledore-19-9-1987",-0.319476095138831,0.149005947602062,0.0217761616085261,"SE Appledore",19,9,1987,"1"
"2137","SE Appledore-19-9-1990",-0.181025822446697,-0.797299302821576,-0.455376617978613,"SE Appledore",19,9,1990,"1"
"2138","SE Appledore-19-9-1992",-0.324969897790734,-0.529296910620911,-0.54696974939586,"SE Appledore",19,9,1992,"1"
"2139","SE Appledore-19-9-1995",1.13861037955274,-1.36315623296191,0.157956181183722,"SE Appledore",19,9,1995,"1"
"2140","SE Appledore-20--1-2019",-0.409638275607108,0.220165376132824,-0.00276482819954843,"SE Appledore",20,-1,2019,"1"
"2141","SE Appledore-20--2-2019",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,-2,2019,"1"
"2142","SE Appledore-20-0-1988",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,1988,"1"
"2143","SE Appledore-20-0-1991",-0.409638275607108,0.220165376132823,-0.00276482819954844,"SE Appledore",20,0,1991,"1"
"2144","SE Appledore-20-0-1992",-0.409638275607108,0.220165376132824,-0.00276482819954842,"SE Appledore",20,0,1992,"1"
"2145","SE Appledore-20-0-1993",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,0,1993,"1"
"2146","SE Appledore-20-0-1994",-0.409638275607108,0.220165376132824,-0.00276482819954841,"SE Appledore",20,0,1994,"1"
"2147","SE Appledore-20-0-1995",-0.409638275607108,0.220165376132824,-0.00276482819954842,"SE Appledore",20,0,1995,"1"
"2148","SE Appledore-20-0-1996",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,0,1996,"1"
"2149","SE Appledore-20-0-1997",-0.409638275607108,0.220165376132824,-0.00276482819954841,"SE Appledore",20,0,1997,"1"
"2150","SE Appledore-20-0-1998",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,1998,"1"
"2151","SE Appledore-20-0-1999",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,0,1999,"1"
"2152","SE Appledore-20-0-2000",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,0,2000,"1"
"2153","SE Appledore-20-0-2001",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,0,2001,"1"
"2154","SE Appledore-20-0-2002",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,2002,"1"
"2155","SE Appledore-20-0-2003",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,0,2003,"1"
"2156","SE Appledore-20-0-2004",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,2004,"1"
"2157","SE Appledore-20-0-2005",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,2005,"1"
"2158","SE Appledore-20-0-2006",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,2006,"1"
"2159","SE Appledore-20-0-2009",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,0,2009,"1"
"2160","SE Appledore-20-0-2011",-0.409638275607108,0.220165376132824,-0.00276482819954842,"SE Appledore",20,0,2011,"1"
"2161","SE Appledore-20-0-2015",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,0,2015,"1"
"2162","SE Appledore-20-0-2016",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,0,2016,"1"
"2163","SE Appledore-20-0-2017",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,2017,"1"
"2164","SE Appledore-20-0-2018",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,0,2018,"1"
"2165","SE Appledore-20-0-2019",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,2019,"1"
"2166","SE Appledore-20-0-2020",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,0,2020,"1"
"2167","SE Appledore-20-1-1982",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,1,1982,"1"
"2168","SE Appledore-20-1-1983",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,1983,"1"
"2169","SE Appledore-20-1-1984",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,1984,"1"
"2170","SE Appledore-20-1-1986",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,1986,"1"
"2171","SE Appledore-20-1-1987",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,1987,"1"
"2172","SE Appledore-20-1-1988",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,1988,"1"
"2173","SE Appledore-20-1-1989",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,1989,"1"
"2174","SE Appledore-20-1-1990",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,1990,"1"
"2175","SE Appledore-20-1-1991",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,1991,"1"
"2176","SE Appledore-20-1-1992",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,1992,"1"
"2177","SE Appledore-20-1-1993",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,1,1993,"1"
"2178","SE Appledore-20-1-1994",-0.409638275607108,0.220165376132823,-0.00276482819954841,"SE Appledore",20,1,1994,"1"
"2179","SE Appledore-20-1-1995",-0.409638275607108,0.220165376132823,-0.00276482819954844,"SE Appledore",20,1,1995,"1"
"2180","SE Appledore-20-1-1996",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,1996,"1"
"2181","SE Appledore-20-1-1997",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,1997,"1"
"2182","SE Appledore-20-1-1998",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,1998,"1"
"2183","SE Appledore-20-1-1999",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,1999,"1"
"2184","SE Appledore-20-1-2000",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,2000,"1"
"2185","SE Appledore-20-1-2001",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,2001,"1"
"2186","SE Appledore-20-1-2002",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,2002,"1"
"2187","SE Appledore-20-1-2003",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,2003,"1"
"2188","SE Appledore-20-1-2004",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,2004,"1"
"2189","SE Appledore-20-1-2005",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,2005,"1"
"2190","SE Appledore-20-1-2006",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,2006,"1"
"2191","SE Appledore-20-1-2009",-0.409638275607108,0.220165376132823,-0.00276482819954844,"SE Appledore",20,1,2009,"1"
"2192","SE Appledore-20-1-2011",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,2011,"1"
"2193","SE Appledore-20-1-2015",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,2015,"1"
"2194","SE Appledore-20-1-2016",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,2016,"1"
"2195","SE Appledore-20-1-2017",-0.409638275607108,0.220165376132823,-0.00276482819954842,"SE Appledore",20,1,2017,"1"
"2196","SE Appledore-20-1-2018",-0.409638275607108,0.220165376132823,-0.00276482819954843,"SE Appledore",20,1,2018,"1"
"2197","SE Appledore-20-1-2019",-0.409638275607108,0.220165376132823,-0.00276482819954844,"SE Appledore",20,1,2019,"1"
"2198","SE Appledore-20-1-2020",-0.409638275607108,0.220165376132823,-0.00276482819954845,"SE Appledore",20,1,2020,"1"
"2199","SE Appledore-20-10-1982",0.119924637852389,-1.33344497855288,3.56180043658253,"SE Appledore",20,10,1982,"1"
"2200","SE Appledore-20-10-1983",-0.303550529537155,-2.30043289038599,-1.73177584234882,"SE Appledore",20,10,1983,"1"
"2201","SE Appledore-20-10-1984",-0.330843160895241,-0.580782350726283,-0.102445607960196,"SE Appledore",20,10,1984,"1"
"2202","SE Appledore-20-10-1986",0.108489214507059,-0.140256627241509,0.918483919914231,"SE Appledore",20,10,1986,"1"
"2203","SE Appledore-20-10-1987",0.44465420266712,0.4164363259761,-0.23330371478744,"SE Appledore",20,10,1987,"1"
"2204","SE Appledore-20-10-1988",-0.255133868406764,0.217173361056734,0.0407186611930681,"SE Appledore",20,10,1988,"1"
"2205","SE Appledore-20-10-1989",-0.343182810759904,0.0252010089387694,0.444556605436721,"SE Appledore",20,10,1989,"1"
"2206","SE Appledore-20-10-1990",-0.369802362273357,-0.726318433863965,-0.652007888442771,"SE Appledore",20,10,1990,"1"
"2207","SE Appledore-20-10-1991",-0.0565163520703078,-2.99507198547845,-1.30009779431427,"SE Appledore",20,10,1991,"1"
"2208","SE Appledore-20-10-1992",-0.155770458865677,-2.77647585408857,-1.88964193247076,"SE Appledore",20,10,1992,"1"
"2209","SE Appledore-20-10-1993",-0.0487527812942358,-0.176420643209438,-0.353107960611616,"SE Appledore",20,10,1993,"1"
"2210","SE Appledore-20-10-1994",-0.40735202467659,0.165845057851221,-0.0400259934746882,"SE Appledore",20,10,1994,"1"
"2211","SE Appledore-20-10-1995",-0.119982880153705,0.287694569047017,-0.083103838517655,"SE Appledore",20,10,1995,"1"
"2212","SE Appledore-20-10-1996",-0.318613429818128,-0.396670741451152,-0.293711750166728,"SE Appledore",20,10,1996,"1"
"2213","SE Appledore-20-10-1997",-0.391865716654096,-0.202102821167229,-0.292420809382586,"SE Appledore",20,10,1997,"1"
"2214","SE Appledore-20-10-1998",-0.35294965742217,-0.507431016623133,-0.241852619148773,"SE Appledore",20,10,1998,"1"
"2215","SE Appledore-20-10-1999",-0.351744316319019,0.0841443353385662,-0.0767713509320303,"SE Appledore",20,10,1999,"1"
"2216","SE Appledore-20-10-2000",-0.378191383938097,-0.376933001971976,-0.349341893806125,"SE Appledore",20,10,2000,"1"
"2217","SE Appledore-20-10-2001",-0.392923842323094,0.0961192931835655,0.0267967875675445,"SE Appledore",20,10,2001,"1"
"2218","SE Appledore-20-10-2002",-0.357970855943116,-0.384279257739934,-0.155759830265598,"SE Appledore",20,10,2002,"1"
"2219","SE Appledore-20-10-2003",-0.390633547591563,0.213206635189493,0.0171694195528607,"SE Appledore",20,10,2003,"1"
"2220","SE Appledore-20-10-2004",-0.378683607050187,-0.129934465828682,-0.0811220651660974,"SE Appledore",20,10,2004,"1"
"2221","SE Appledore-20-10-2005",-0.355087653669966,-0.56148449572479,-0.298342664153993,"SE Appledore",20,10,2005,"1"
"2222","SE Appledore-20-10-2006",-0.353667072826886,-1.10968582656673,-0.914979760340554,"SE Appledore",20,10,2006,"1"
"2223","SE Appledore-20-10-2009",-0.208152646387273,-0.332510913324991,-0.0198186907903624,"SE Appledore",20,10,2009,"1"
"2224","SE Appledore-20-10-2011",-0.405701082350702,0.175780706202066,0.0117290358286695,"SE Appledore",20,10,2011,"1"
"2225","SE Appledore-20-10-2015",1.69430832272952,0.80949408209399,-0.805015840259392,"SE Appledore",20,10,2015,"1"
"2226","SE Appledore-20-10-2016",-0.283666056799364,-2.7728792319311,-2.05585165362603,"SE Appledore",20,10,2016,"1"
"2227","SE Appledore-20-10-2018",-0.409638275607108,0.220165376132824,-0.00276482819954832,"SE Appledore",20,10,2018,"1"
"2228","SE Appledore-20-10-2019",-0.293618167973768,0.212153181211148,-0.0327592656598639,"SE Appledore",20,10,2019,"1"
"2229","SE Appledore-20-10-2020",1.15444048447298,0.350012029925276,-0.329315035631881,"SE Appledore",20,10,2020,"1"
"2230","SE Appledore-20-11-1982",-0.409638275607108,0.220165376132824,-0.00276482819954832,"SE Appledore",20,11,1982,"1"
"2231","SE Appledore-20-11-1983",-0.163393332149757,-2.70382724379606,-0.779739615046134,"SE Appledore",20,11,1983,"1"
"2232","SE Appledore-20-11-1984",-0.341149409966447,-0.837586993222427,-0.489226818763338,"SE Appledore",20,11,1984,"1"
"2233","SE Appledore-20-11-1986",-0.409638275607108,0.220165376132824,-0.00276482819954848,"SE Appledore",20,11,1986,"1"
"2234","SE Appledore-20-11-1987",-0.390390984136735,0.163698447335495,0.126791499996142,"SE Appledore",20,11,1987,"1"
"2235","SE Appledore-20-11-1988",-0.370561277611802,-0.099335923034855,0.0337362162866929,"SE Appledore",20,11,1988,"1"
"2236","SE Appledore-20-11-1989",-0.330152540916059,-0.0130266721152222,0.532265253636232,"SE Appledore",20,11,1989,"1"
"2237","SE Appledore-20-11-1990",-0.385848750412943,-0.345063297178606,-0.390484924118749,"SE Appledore",20,11,1990,"1"
"2238","SE Appledore-20-11-1991",-0.240988657538207,-2.8893830427279,-1.75896185268842,"SE Appledore",20,11,1991,"1"
"2239","SE Appledore-20-11-1992",-0.284291232960126,-2.75802532084819,-2.04566257422907,"SE Appledore",20,11,1992,"1"
"2240","SE Appledore-20-11-1993",-0.216302215895401,-0.944089678605118,-0.767339161164501,"SE Appledore",20,11,1993,"1"
"2241","SE Appledore-20-11-1994",-0.405182826470195,0.204103043505338,0.026131544301624,"SE Appledore",20,11,1994,"1"
"2242","SE Appledore-20-11-1995",-0.409638275607108,0.220165376132824,-0.00276482819954818,"SE Appledore",20,11,1995,"1"
"2243","SE Appledore-20-11-1996",-0.37814522090518,-0.528095775883139,-0.516036534556171,"SE Appledore",20,11,1996,"1"
"2244","SE Appledore-20-11-1997",-0.392594130855261,0.134169991600293,0.098798875799596,"SE Appledore",20,11,1997,"1"
"2245","SE Appledore-20-11-1998",-0.305318777792083,-0.373155424652871,-0.454726297844362,"SE Appledore",20,11,1998,"1"
"2246","SE Appledore-20-11-1999",-0.401140669639646,0.195235441869014,0.0544337978665537,"SE Appledore",20,11,1999,"1"
"2247","SE Appledore-20-11-2000",-0.372642573625085,-0.658836259202599,-0.605718313147067,"SE Appledore",20,11,2000,"1"
"2248","SE Appledore-20-11-2001",-0.383079580589357,-0.160917245703507,-0.15923377380065,"SE Appledore",20,11,2001,"1"
"2249","SE Appledore-20-11-2002",-0.392747841801789,0.170612901463377,0.110927147048933,"SE Appledore",20,11,2002,"1"
"2250","SE Appledore-20-11-2003",-0.40025339223511,0.104795191945571,-0.0340710019142785,"SE Appledore",20,11,2003,"1"
"2251","SE Appledore-20-11-2004",-0.316231529787705,0.0158660740442014,-0.00253274102940482,"SE Appledore",20,11,2004,"1"
"2252","SE Appledore-20-11-2005",-0.280792461646547,-1.51629370457966,-0.629177665585145,"SE Appledore",20,11,2005,"1"
"2253","SE Appledore-20-11-2006",-0.0047335639703661,0.33358173847545,-0.157158107456348,"SE Appledore",20,11,2006,"1"
"2254","SE Appledore-20-11-2009",0.15379797434133,-2.22438622990652,-0.873071716364046,"SE Appledore",20,11,2009,"1"
"2255","SE Appledore-20-11-2015",-0.409638275607109,0.220165376132824,-0.00276482819954807,"SE Appledore",20,11,2015,"1"
"2256","SE Appledore-20-11-2016",-0.283735746035443,-2.57091936370629,-1.73421353739035,"SE Appledore",20,11,2016,"1"
"2257","SE Appledore-20-12-1982",-0.409638275607109,0.220165376132824,-0.00276482819954797,"SE Appledore",20,12,1982,"1"
"2258","SE Appledore-20-12-1983",-0.409638275607109,0.220165376132824,-0.00276482819954798,"SE Appledore",20,12,1983,"1"
"2259","SE Appledore-20-12-1984",-0.358210332632907,-1.00173996839134,-0.840934014853792,"SE Appledore",20,12,1984,"1"
"2260","SE Appledore-20-12-1986",-0.409638275607109,0.220165376132824,-0.00276482819954799,"SE Appledore",20,12,1986,"1"
"2261","SE Appledore-20-12-1987",-0.409638275607109,0.220165376132824,-0.00276482819954796,"SE Appledore",20,12,1987,"1"
"2262","SE Appledore-20-12-1988",-0.27430804554563,0.126047994626361,-0.13390324386712,"SE Appledore",20,12,1988,"1"
"2263","SE Appledore-20-12-1990",-0.409227846234042,0.215873908728741,-0.00304589542063708,"SE Appledore",20,12,1990,"1"
"2264","SE Appledore-20-12-1991",-0.244412883058583,-2.88069107950849,-1.78350794199894,"SE Appledore",20,12,1991,"1"
"2265","SE Appledore-20-12-1993",-0.0906954815165966,-1.25288353780928,-0.876080792540604,"SE Appledore",20,12,1993,"1"
"2266","SE Appledore-20-12-1994",-0.356795118146924,-0.00250482420386031,0.0651493406044312,"SE Appledore",20,12,1994,"1"
"2267","SE Appledore-20-12-1997",0.265056953684338,0.291074425464067,-0.218510796692968,"SE Appledore",20,12,1997,"1"
"2268","SE Appledore-20-12-1998",-0.3719580917208,-0.573560106256042,-0.504592416733927,"SE Appledore",20,12,1998,"1"
"2269","SE Appledore-20-12-1999",-0.376361207338685,0.193675921316364,0.0637970373932336,"SE Appledore",20,12,1999,"1"
"2270","SE Appledore-20-12-2000",-0.343758032466269,-1.07094390468368,-0.773293616241424,"SE Appledore",20,12,2000,"1"
"2271","SE Appledore-20-12-2001",-0.38901464855246,0.159660609411218,0.136055815702006,"SE Appledore",20,12,2001,"1"
"2272","SE Appledore-20-12-2002",-0.382415926218759,0.140301543500861,0.180472778870782,"SE Appledore",20,12,2002,"1"
"2273","SE Appledore-20-12-2003",-0.403574798584625,0.170589183345711,0.00289894475879313,"SE Appledore",20,12,2003,"1"
"2274","SE Appledore-20-12-2004",-0.329543555651627,-0.0360483104376595,-0.203496465775136,"SE Appledore",20,12,2004,"1"
"2275","SE Appledore-20-12-2006",-0.221636588460585,-0.970678432112796,0.565980348960644,"SE Appledore",20,12,2006,"1"
"2276","SE Appledore-20-12-2015",-0.409638275607109,0.220165376132824,-0.00276482819954775,"SE Appledore",20,12,2015,"1"
"2277","SE Appledore-20-13-1982",0.119924637852388,-1.33344497855288,3.56180043658253,"SE Appledore",20,13,1982,"1"
"2278","SE Appledore-20-13-1984",-0.092854695910994,-3.13806500049903,-0.556274845947256,"SE Appledore",20,13,1984,"1"
"2279","SE Appledore-20-13-1987",-0.144856818877364,-0.556639801210003,1.77951780419148,"SE Appledore",20,13,1987,"1"
"2280","SE Appledore-20-13-1990",-0.409638275607109,0.220165376132825,-0.002764828199548,"SE Appledore",20,13,1990,"1"
"2281","SE Appledore-20-13-1991",-0.287283240429365,-2.68693653708426,-1.99689903592825,"SE Appledore",20,13,1991,"1"
"2282","SE Appledore-20-13-1994",-0.401123624705247,0.159350545395562,0.0174253890478739,"SE Appledore",20,13,1994,"1"
"2283","SE Appledore-20-13-1999",-0.389952468662078,-0.0475408365295551,-0.0988833385075467,"SE Appledore",20,13,1999,"1"
"2284","SE Appledore-20-13-2000",-0.362072125553018,-0.852943969099757,-0.686723881457314,"SE Appledore",20,13,2000,"1"
"2285","SE Appledore-20-13-2001",-0.409638275607109,0.220165376132824,-0.00276482819954848,"SE Appledore",20,13,2001,"1"
"2286","SE Appledore-20-13-2002",0.214811992603269,0.26751171696811,0.0414379707161575,"SE Appledore",20,13,2002,"1"
"2287","SE Appledore-20-13-2004",-0.231867515241947,-0.851868368390768,0.600537999224921,"SE Appledore",20,13,2004,"1"
"2288","SE Appledore-20-14-1987",0.119924637852388,-1.33344497855288,3.56180043658253,"SE Appledore",20,14,1987,"1"
"2289","SE Appledore-20-14-2002",-0.27585759927033,0.257638186959158,-0.0537764285272796,"SE Appledore",20,14,2002,"1"
"2290","SE Appledore-20-14-2004",-0.390303477428094,-0.206472960350508,-0.265482731814514,"SE Appledore",20,14,2004,"1"
"2291","SE Appledore-20-15-2004",-0.132560593016191,-2.5714454692263,-1.70695941624362,"SE Appledore",20,15,2004,"1"
"2292","SE Appledore-20-2-1983",1.47218877035694,0.747276995181296,-0.720319947393073,"SE Appledore",20,2,1983,"1"
"2293","SE Appledore-20-2-1984",-0.409638275607109,0.220165376132824,-0.00276482819954834,"SE Appledore",20,2,1984,"1"
"2294","SE Appledore-20-2-1986",-0.409638275607109,0.220165376132824,-0.00276482819954834,"SE Appledore",20,2,1986,"1"
"2295","SE Appledore-20-2-1987",-0.409638275607109,0.220165376132824,-0.00276482819954836,"SE Appledore",20,2,1987,"1"
"2296","SE Appledore-20-2-1988",-0.409638275607109,0.220165376132824,-0.00276482819954835,"SE Appledore",20,2,1988,"1"
"2297","SE Appledore-20-2-1989",-0.409638275607109,0.220165376132824,-0.00276482819954836,"SE Appledore",20,2,1989,"1"
"2298","SE Appledore-20-2-1990",-0.409638275607109,0.220165376132824,-0.00276482819954835,"SE Appledore",20,2,1990,"1"
"2299","SE Appledore-20-2-1991",-0.209940501962367,0.276101981471779,-0.0789111244692618,"SE Appledore",20,2,1991,"1"
"2300","SE Appledore-20-2-1992",1.69430832272952,0.809494082093993,-0.805015840259392,"SE Appledore",20,2,1992,"1"
"2301","SE Appledore-20-2-1993",-0.409638275607109,0.220165376132825,-0.00276482819954837,"SE Appledore",20,2,1993,"1"
"2302","SE Appledore-20-2-1994",1.07807663133108,0.63688370046587,-0.570041959040836,"SE Appledore",20,2,1994,"1"
"2303","SE Appledore-20-2-1995",-0.409638275607109,0.220165376132825,-0.00276482819954838,"SE Appledore",20,2,1995,"1"
"2304","SE Appledore-20-2-1996",-0.409638275607109,0.220165376132825,-0.00276482819954837,"SE Appledore",20,2,1996,"1"
"2305","SE Appledore-20-2-1997",-0.409638275607109,0.220165376132825,-0.00276482819954836,"SE Appledore",20,2,1997,"1"
"2306","SE Appledore-20-2-1998",-0.409638275607109,0.220165376132825,-0.00276482819954837,"SE Appledore",20,2,1998,"1"
"2307","SE Appledore-20-2-1999",-0.409638275607109,0.220165376132825,-0.00276482819954835,"SE Appledore",20,2,1999,"1"
"2308","SE Appledore-20-2-2000",1.07807663133108,0.63688370046587,-0.570041959040836,"SE Appledore",20,2,2000,"1"
"2309","SE Appledore-20-2-2001",-0.409638275607109,0.220165376132825,-0.00276482819954837,"SE Appledore",20,2,2001,"1"
"2310","SE Appledore-20-2-2002",-0.409638275607109,0.220165376132825,-0.00276482819954838,"SE Appledore",20,2,2002,"1"
"2311","SE Appledore-20-2-2003",-0.409638275607109,0.220165376132825,-0.00276482819954837,"SE Appledore",20,2,2003,"1"
"2312","SE Appledore-20-2-2004",0.239653740922263,0.402036163250096,-0.250344865542174,"SE Appledore",20,2,2004,"1"
"2313","SE Appledore-20-2-2005",-0.409638275607109,0.220165376132825,-0.00276482819954837,"SE Appledore",20,2,2005,"1"
"2314","SE Appledore-20-2-2006",-0.409638275607109,0.220165376132825,-0.00276482819954836,"SE Appledore",20,2,2006,"1"
"2315","SE Appledore-20-2-2009",-0.409638275607109,0.220165376132825,-0.00276482819954838,"SE Appledore",20,2,2009,"1"
"2316","SE Appledore-20-2-2011",-0.409638275607109,0.220165376132825,-0.00276482819954836,"SE Appledore",20,2,2011,"1"
"2317","SE Appledore-20-2-2015",0.967718087967523,0.605971576743889,-0.527961398073714,"SE Appledore",20,2,2015,"1"
"2318","SE Appledore-20-2-2016",-0.409638275607109,0.220165376132825,-0.00276482819954833,"SE Appledore",20,2,2016,"1"
"2319","SE Appledore-20-2-2017",0.224725492177171,0.397854666665459,-0.244652609534584,"SE Appledore",20,2,2017,"1"
"2320","SE Appledore-20-2-2018",-0.409638275607109,0.220165376132825,-0.00276482819954832,"SE Appledore",20,2,2018,"1"
"2321","SE Appledore-20-2-2019",-0.409638275607109,0.220165376132825,-0.00276482819954834,"SE Appledore",20,2,2019,"1"
"2322","SE Appledore-20-2-2020",-0.409638275607109,0.220165376132825,-0.00276482819954832,"SE Appledore",20,2,2020,"1"
"2323","SE Appledore-20-3-1982",-0.409638275607109,0.220165376132825,-0.00276482819954832,"SE Appledore",20,3,1982,"1"
"2324","SE Appledore-20-3-1983",0.681207219776626,0.52571807633268,-0.418712601476875,"SE Appledore",20,3,1983,"1"
"2325","SE Appledore-20-3-1984",-0.149608928977672,0.186793057614937,-0.17223628360264,"SE Appledore",20,3,1984,"1"
"2326","SE Appledore-20-3-1986",1.69430832272952,0.809494082093992,-0.805015840259392,"SE Appledore",20,3,1986,"1"
"2327","SE Appledore-20-3-1987",-0.409638275607109,0.220165376132825,-0.00276482819954836,"SE Appledore",20,3,1987,"1"
"2328","SE Appledore-20-3-1988",-0.409638275607109,0.220165376132825,-0.00276482819954836,"SE Appledore",20,3,1988,"1"
"2329","SE Appledore-20-3-1989",1.69430832272952,0.809494082093992,-0.805015840259392,"SE Appledore",20,3,1989,"1"
"2330","SE Appledore-20-3-1990",-0.409638275607109,0.220165376132825,-0.00276482819954846,"SE Appledore",20,3,1990,"1"
"2331","SE Appledore-20-3-1991",-0.409638275607109,0.220165376132825,-0.00276482819954845,"SE Appledore",20,3,1991,"1"
