"","var","regime_shift","upper","lower","upper_zi","lower_zi"
"133","Mobile MDS2 global",2,0.0163195363146014,-0.0069066431438656,0.0165968805919154,-0.0041705208703536
"134","Mobile MDS2 global",2,0.0163195363146014,-0.0069066431438656,NA,NA
"135","Mobile MDS2 global",3,0.00986234905844664,-0.0151312128464321,0.00986234905844664,-0.0151312128464321
"136","Mobile MDS2 global",3,0.00986234905844664,-0.0151312128464321,NA,NA
"137","Mobile MDS2 global",3,0.0201304254217137,-0.00378198839698426,0.00986234905844664,-0.0151312128464321
"138","Mobile MDS2 global",3,0.0201304254217137,-0.00378198839698426,NA,NA
"139","Mobile MDS2 NE",1,0.059531906505318,-0.00703741971989658,NA,NA
"140","Mobile MDS2 NE",2,0.0372964003725875,-0.0182192681415577,NA,NA
"141","Mobile MDS2 NE",3,0.0111681835353855,-0.0445733039975338,NA,NA
"142","Mobile MDS2 NW",1,0.0231026095879363,-0.0293718165399118,NA,NA
"143","Mobile MDS2 NW",2,0.0167312405915566,-0.0310230007393347,NA,NA
"144","Mobile MDS2 NW",3,0.0169409372523433,-0.0349113772952528,NA,NA
"145","Mobile MDS2 SE",1,0.0502988943073366,-0.00606760149968109,NA,NA
"146","Mobile MDS2 SE",2,0.00799592638564121,-0.0395450295530066,NA,NA
"147","Mobile MDS2 SE",3,0.0288440114203156,-0.0237073321777938,NA,NA
"148","Mobile MDS2 SW",1,0.00566955782942163,-0.0638657118699006,NA,NA
"149","Mobile MDS2 SW",2,0.0103835870242321,-0.0666976427989977,NA,NA
"150","Mobile MDS2 SW",3,0.0715457593618609,-0.0172240950813753,NA,NA
"151","Mobile MDS3 BC",1,-0.00225145860068196,-0.0717819954450523,NA,NA
"152","Mobile MDS3 BC",2,0.0105532692855512,-0.054893074047199,NA,NA
"153","Mobile MDS3 BC",3,0.0459590081791648,-0.0164032399678576,NA,NA
"154","Mobile MDS3 NE",1,0.059531906505318,-0.00703741971989658,NA,NA
"155","Mobile MDS3 NE",2,0.0372964003725875,-0.0182192681415577,NA,NA
"156","Mobile MDS3 NE",3,0.0111681835353855,-0.0445733039975338,NA,NA
"157","Mobile MDS3 NW",1,0.0231026095879363,-0.0293718165399118,NA,NA
"158","Mobile MDS3 NW",2,0.0167312405915566,-0.0310230007393347,NA,NA
"159","Mobile MDS3 NW",3,0.0169409372523433,-0.0349113772952528,NA,NA
"160","Mobile MDS3 SE",1,0.0502988943073366,-0.00606760149968109,NA,NA
"161","Mobile MDS3 SE",2,0.00799592638564121,-0.0395450295530066,NA,NA
"162","Mobile MDS3 SE",3,0.0288440114203156,-0.0237073321777938,NA,NA
"163","Mobile MDS3 SW",1,0.00566955782942163,-0.0638657118699006,NA,NA
"164","Mobile MDS3 SW",2,0.0103835870242321,-0.0666976427989977,NA,NA
"165","Mobile MDS3 SW",3,0.0715457593618609,-0.0172240950813753,NA,NA
"166","mytilus BC",1,0.0592387136197811,-0.0697553159980068,0.0247075030928046,-0.367925210851439
"167","mytilus BC",2,0.00878314216234411,-0.116420873027512,0.20961870500659,-0.0352170866666416
"168","mytilus BC",3,0.0515745412555332,-0.0695484864116491,0.327280129215923,-0.0625461267429401
"169","Mytilus NE",1,0.171646971730345,-0.00462313883982988,0.050402147201533,-0.134932916565974
"170","Mytilus NE",2,-0.0757320709084095,-0.271500864446297,0.0377084116413561,-0.145911254878708
"171","Mytilus NE",3,0.421349173836392,0.10209090597416,0.383787679176518,0.133188457575957
"172","Mytilus NW",1,0.0312678686473263,-0.0644616381325008,0.496494209605967,0.15218314365824
"173","Mytilus NW",2,0.0163490518609465,-0.073824549648035,0.0345460903372578,-0.295004374479451
"174","Mytilus NW",3,0.0396796836491644,-0.0543993782109695,0.60397086029796,0.177610834510789
"175","Mytilus SE",1,0.163456271907972,0.0406876586308684,-0.0982107901885335,-0.364005550108698
"176","Mytilus SE",2,-0.0173117040980224,-0.138894305425824,0.143154406147163,-0.0358739034637357
"177","Mytilus SE",3,0.24791120457466,0.0464562944954965,0.289089994118645,0.0497796550703201
"178","Mytilus SW",1,-0.00370942253662056,-0.385888162566422,0.194234744303402,0.011358277328533
"179","Mytilus SW",2,0.21539246283367,-0.0626112579263864,0.111059591168304,-0.0889120685715398
"180","Mytilus SW",3,0.0890611527968422,-0.159622512134002,0.0538644005847951,-0.332708231236573
"181","Nucella BC",1,0.164120952726464,0.0291049074448121,0.150297263664108,-0.0585201278958346
"182","Nucella BC",2,0.0339785577699476,-0.0736783561086678,0.068457071950129,-0.0555013791929686
"183","Nucella BC",3,-0.050281853467684,-0.172613092171727,0.0820672981558287,-0.109543735919881
"184","Nucella NE",1,-0.0129717823744052,-0.128136653085956,0.270840012001485,0.017422064141347
"185","Nucella NE",2,-0.0561630098160102,-0.235151850669686,0.114194941577584,-0.114202457018486
"186","Nucella NE",3,0.0115727980407498,-0.244936478919455,0.366846047386457,-0.0405778226046958
"187","Nucella NW",1,0.339574272897494,0.0207914584030332,0.0729493348476959,-0.128005464851554
"188","Nucella NW",2,0.265156616834596,-0.0523199442759437,0.132670965834947,-0.0656353088390421
"189","Nucella NW",3,0.0309179280298226,-0.194464238720411,0.046587535148768,-0.27068868150075
"190","Nucella SE",1,0.053322160759116,-0.165966756585523,0.552513248876087,0.177293788328647
"191","Nucella SE",2,0.0475616388212592,-0.251820949656647,0.174543729972966,-0.157733211494311
